timestamp,datetime,CH4 (mg/m3),CO (mg/m3),NO (mg/m3),NO2 (mg/m3),OZ (mg/m3),PM10 (mg/m3),PM2.5 (mg/m3),SO2 (mg/m3),H2S (mg/m3)
1722531600,01.08.2024 20:00,1.34,0.4,0.002,0.035,0.0517,0.01,0.005,0.0005,
1722535200,01.08.2024 21:00,1.35,0.4,0.002,0.034,0.0438,0.009,0.004,0.0008,
1722538800,01.08.2024 22:00,1.34,0.3,0.001,0.023,0.0491,0.015,0.007,0.0007,
1722542400,01.08.2024 23:00,1.35,0.2,0.0,0.023,0.0397,0.012,0.006,0.0005,
1722546000,02.08.2024 00:00,1.36,0.3,0.001,0.038,0.0163,0.011,0.006,0.0007,
1722549600,02.08.2024 01:00,1.37,0.3,0.003,0.037,0.0128,0.009,0.005,0.0007,
1722553200,02.08.2024 02:00,1.36,0.2,0.001,0.018,0.031,0.005,0.003,0.0006,
1722556800,02.08.2024 03:00,1.37,0.2,0.001,0.016,0.0313,0.006,0.004,0.0005,
1722560400,02.08.2024 04:00,1.37,0.2,0.0,0.009,0.0354,0.007,0.005,0.0005,
1722564000,02.08.2024 05:00,1.38,0.2,0.0,0.007,0.0362,0.006,0.004,0.0007,
1722567600,02.08.2024 06:00,1.38,0.2,0.002,0.011,0.0321,0.008,0.004,0.0005,
1722571200,02.08.2024 07:00,1.37,0.2,0.003,0.01,0.03,0.008,0.004,0.0007,
1722574800,02.08.2024 08:00,1.37,0.2,0.006,0.013,0.0284,0.01,0.004,0.0008,
1722578400,02.08.2024 09:00,1.37,0.23,0.007,0.013,0.0293,0.011,0.004,0.0007,
1722582000,02.08.2024 10:00,1.37,0.17,0.008,0.015,0.0279,0.013,0.006,0.0006,
1722585600,02.08.2024 11:00,1.37,0.0,0.009,0.013,0.0317,0.013,0.005,0.0009,
1722589200,02.08.2024 12:00,1.37,0.0,0.008,0.013,0.0381,0.014,0.006,0.0007,
1722592800,02.08.2024 13:00,1.36,0.0,0.007,0.013,0.0431,0.012,0.006,0.0011,
1722596400,02.08.2024 14:00,1.35,0.0,0.009,0.013,0.0546,0.007,0.003,0.0008,
1722600000,02.08.2024 15:00,1.35,0.0,0.007,0.016,0.0542,0.013,0.006,0.0007,
1722603600,02.08.2024 16:00,1.35,0.0,0.005,0.01,0.064,0.011,0.005,0.0011,
1722607200,02.08.2024 17:00,1.35,0.0,0.005,0.013,0.0651,0.011,0.005,0.001,
1722610800,02.08.2024 18:00,1.36,0.0,0.006,0.015,0.0624,0.017,0.007,0.0011,
1722614400,02.08.2024 19:00,1.37,0.07,0.008,0.034,0.0355,0.044,0.024,0.0007,
1722618000,02.08.2024 20:00,1.39,0.13,0.014,0.049,0.0099,0.023,0.014,0.0007,
1722621600,02.08.2024 21:00,1.38,0.07,0.012,0.048,0.0132,0.008,0.004,0.001,
1722625200,02.08.2024 22:00,1.4,0.37,0.026,0.046,0.0043,0.016,0.009,0.0011,
1722628800,02.08.2024 23:00,1.39,0.37,0.017,0.046,0.005,0.015,0.009,0.0011,
1722632400,03.08.2024 00:00,1.38,0.3,0.005,0.041,0.0071,0.005,0.001,0.0009,
1722636000,03.08.2024 01:00,1.38,0.3,0.009,0.039,0.007,0.013,0.006,0.0007,
1722639600,03.08.2024 02:00,1.37,0.2,0.002,0.031,0.0122,0.011,0.005,0.0008,
1722643200,03.08.2024 03:00,1.38,0.27,0.005,0.031,0.0077,0.011,0.006,0.0007,
1722646800,03.08.2024 04:00,1.41,0.3,0.013,0.029,0.0037,0.014,0.008,0.0008,
1722650400,03.08.2024 05:00,1.41,0.3,0.015,0.024,0.0032,0.011,0.006,0.0011,
1722654000,03.08.2024 06:00,1.41,0.3,0.017,0.022,0.005,0.023,0.012,0.001,
1722657600,03.08.2024 07:00,1.41,0.3,0.017,0.02,0.007,0.015,0.009,0.0011,
1722661200,03.08.2024 08:00,1.42,0.3,0.018,0.019,0.0091,0.013,0.008,0.0009,
1722664800,03.08.2024 09:00,1.41,0.23,0.022,0.017,0.01,0.011,0.006,0.001,
1722668400,03.08.2024 10:00,1.41,0.27,0.02,0.014,0.011,0.015,0.006,0.0011,
1722672000,03.08.2024 11:00,1.39,0.23,0.017,0.017,0.0143,0.02,0.008,0.001,
1722675600,03.08.2024 12:00,1.38,0.2,0.01,0.016,0.0195,0.018,0.008,0.0012,
1722679200,03.08.2024 13:00,1.36,0.2,0.008,0.016,0.0288,0.015,0.007,0.0011,
1722682800,03.08.2024 14:00,1.36,0.2,0.006,0.014,0.0419,0.013,0.006,0.0014,
1722686400,03.08.2024 15:00,1.36,0.17,0.005,0.011,0.0576,0.008,0.004,0.0013,
1722690000,03.08.2024 16:00,1.37,0.2,0.005,0.013,0.0587,0.016,0.008,0.0009,
1722693600,03.08.2024 17:00,1.35,0.17,0.004,0.012,0.0664,0.011,0.005,0.0013,
1722697200,03.08.2024 18:00,1.36,0.2,0.004,0.012,0.0702,0.011,0.005,0.0012,
1722700800,03.08.2024 19:00,1.36,0.2,0.004,0.016,0.0659,0.014,0.007,0.0011,
1722704400,03.08.2024 20:00,1.37,0.2,0.004,0.022,0.0552,0.019,0.009,0.0013,
1722708000,03.08.2024 21:00,1.42,0.5,0.015,0.047,0.0171,0.042,0.022,0.0012,
1722711600,03.08.2024 22:00,1.43,0.57,0.019,0.052,0.0066,0.053,0.032,0.0015,
1722715200,03.08.2024 23:00,1.48,0.4,0.03,0.057,0.0039,0.035,0.018,0.0011,
1722718800,04.08.2024 00:00,1.47,0.5,0.054,0.052,0.0035,0.035,0.014,0.0014,
1722722400,04.08.2024 01:00,1.52,0.7,0.049,0.048,0.0035,0.031,0.014,0.0013,
1722726000,04.08.2024 02:00,1.54,0.47,0.051,0.049,0.0032,0.028,0.014,0.0016,
1722729600,04.08.2024 03:00,1.51,0.3,0.039,0.043,0.003,0.015,0.008,0.0013,
1722733200,04.08.2024 04:00,1.61,0.23,0.024,0.039,0.003,0.017,0.009,0.001,
1722736800,04.08.2024 05:00,1.6,0.23,0.025,0.037,0.0032,0.015,0.008,0.0012,
1722740400,04.08.2024 06:00,1.49,0.1,0.017,0.032,0.0044,0.026,0.014,0.0011,
1722744000,04.08.2024 07:00,1.51,0.07,0.018,0.029,0.0119,0.032,0.019,0.0009,
1722747600,04.08.2024 08:00,1.42,0,0.014,0.026,0.0236,0.002,0.004,0.0007,
1722751200,04.08.2024 09:00,1.38,0,0.009,0.018,0.0381,0.005,0.004,0.0009,
1722754800,04.08.2024 10:00,1.35,0.1,0.003,0.008,0.0565,0.001,0.001,0.0009,
1722758400,04.08.2024 11:00,1.35,0.2,0.003,0.009,0.06,0.007,0.003,0.001,
1722762000,04.08.2024 12:00,1.36,0.27,0.003,0.011,0.065,0.008,0.003,0.0013,
1722765600,04.08.2024 13:00,1.35,0.27,0.003,0.01,0.0708,0.011,0.005,0.0013,
1722769200,04.08.2024 14:00,1.35,0.3,0.003,0.01,0.0739,0.007,0.003,0.0014,
1722772800,04.08.2024 15:00,1.36,0.33,0.007,0.017,0.062,0.024,0.012,0.0009,
1722776400,04.08.2024 16:00,1.36,0.3,0.006,0.017,0.0613,0.011,0.005,0.001,
1722780000,04.08.2024 17:00,1.36,0.3,0.007,0.017,0.0625,0.009,0.004,0.0011,
1722783600,04.08.2024 18:00,1.37,0.33,0.008,0.02,0.0563,0.022,0.011,0.0011,
1722787200,04.08.2024 19:00,1.41,0.4,0.014,0.036,0.0318,0.03,0.015,0.0011,
1722790800,04.08.2024 20:00,1.38,0.4,0.015,0.052,0.0263,0.004,0.001,0.0014,
1722794400,04.08.2024 21:00,1.4,0.47,0.013,0.06,0.0107,0.025,0.011,0.001,
1722798000,04.08.2024 22:00,1.44,0.4,0.01,0.056,0.0095,0.027,0.011,0.0011,
1722801600,04.08.2024 23:00,1.42,0.13,0.003,0.05,0.0138,0.016,0.006,0.0009,
1722805200,05.08.2024 00:00,1.4,0.2,0.005,0.054,0.0081,0.018,0.008,0.0009,
1722808800,05.08.2024 01:00,1.41,0.2,0.009,0.054,0.0048,0.023,0.011,0.0004,
1722812400,05.08.2024 02:00,1.46,0.17,0.015,0.048,0.0034,0.022,0.011,0.0012,
1722816000,05.08.2024 03:00,1.41,0.1,0.002,0.041,0.0069,0.015,0.008,0.0006,
1722819600,05.08.2024 04:00,1.44,0.1,0.007,0.038,0.0039,0.012,0.007,0.0008,
1722823200,05.08.2024 05:00,1.48,0.1,0.007,0.034,0.0039,0.011,0.007,0.0009,
1722826800,05.08.2024 06:00,1.53,0.1,0.011,0.035,0.0099,0.021,0.012,0.001,
1722830400,05.08.2024 07:00,1.46,0.1,0.015,0.029,0.0157,0.01,0.005,0.001,
