timestamp,datetime,CH4 (mg/m3),CO (mg/m3),NO (mg/m3),NO2 (mg/m3),OZ (mg/m3),PM10 (mg/m3),PM2.5 (mg/m3),SO2 (mg/m3),H2S (mg/m3)
1722560400,02.08.2024 04:00,1.38,0.0,0.001,0.009,0.0205,0.009,0.004,0.0006,
1722564000,02.08.2024 05:00,1.38,0.0,0.001,0.01,0.0201,0.01,0.005,0.0005,
1722567600,02.08.2024 06:00,1.39,0.0,0.001,0.01,0.0187,0.01,0.005,0.0002,
1722571200,02.08.2024 07:00,1.39,0.0,0.002,0.011,0.0197,0.01,0.004,0.0003,
1722574800,02.08.2024 08:00,1.38,0.0,0.004,0.012,0.0196,0.011,0.005,0.0004,
1722578400,02.08.2024 09:00,1.39,0.0,0.005,0.015,0.0171,0.013,0.005,0.0005,
1722582000,02.08.2024 10:00,1.38,0.0,0.006,0.014,0.0192,0.015,0.006,0.0004,
1722585600,02.08.2024 11:00,1.38,0.0,0.005,0.01,0.0232,0.013,0.006,0.0005,
1722589200,02.08.2024 12:00,1.37,0.0,0.004,0.008,0.027,0.012,0.006,0.0006,
1722592800,02.08.2024 13:00,1.37,0.2,0.005,0.011,0.0298,0.015,0.006,0.0006,
1722596400,02.08.2024 14:00,1.36,0.2,0.004,0.01,0.035,0.013,0.006,0.0004,
1722600000,02.08.2024 15:00,1.36,0.2,0.004,0.014,0.0343,0.014,0.006,0.0005,
1722603600,02.08.2024 16:00,1.35,0.2,0.004,0.018,0.0342,0.01,0.008,0.0005,
1722607200,02.08.2024 17:00,1.34,0.2,0.003,0.015,0.0397,0.014,0.002,0.0002,
1722610800,02.08.2024 18:00,1.34,0.2,0.003,0.017,0.0393,0.016,0.006,0.0005,
1722614400,02.08.2024 19:00,1.35,0.2,0.003,0.018,0.0339,0.015,0.009,0.0004,
1722618000,02.08.2024 20:00,1.36,0.2,0.003,0.026,0.0248,0.03,0.008,0.0005,
1722621600,02.08.2024 21:00,1.37,0.27,0.003,0.037,0.012,0.023,0.015,0.0003,
1722625200,02.08.2024 22:00,1.39,0.33,0.014,0.049,0.0022,0.015,0.007,0.0007,
1722628800,02.08.2024 23:00,1.39,0.27,0.006,0.043,0.0051,0.014,0.002,0.0006,
1722632400,03.08.2024 00:00,1.39,0.2,0.003,0.039,0.0074,0.014,0.006,0.0007,
1722636000,03.08.2024 01:00,1.39,0.1,0.004,0.039,0.0055,0.013,0.005,0.0007,
1722639600,03.08.2024 02:00,1.41,0.07,0.004,0.032,0.005,0.014,0.006,0.0007,
1722643200,03.08.2024 03:00,1.4,0.07,0.003,0.026,0.0061,0.013,0.006,0.0009,
1722646800,03.08.2024 04:00,1.4,0.0,0.003,0.024,0.0047,0.011,0.005,0.0006,
1722650400,03.08.2024 05:00,1.41,0.03,0.004,0.022,0.0039,0.011,0.005,0.0006,
1722654000,03.08.2024 06:00,1.41,0.0,0.004,0.019,0.0058,0.013,0.01,0.0004,
1722657600,03.08.2024 07:00,1.42,0.0,0.008,0.017,0.0057,0.011,0.008,0.0005,
1722661200,03.08.2024 08:00,1.45,0.1,0.02,0.018,0.0042,0.017,0.01,0.0009,
1722664800,03.08.2024 09:00,1.45,0.1,0.019,0.018,0.0052,0.017,0.004,0.001,
1722668400,03.08.2024 10:00,1.43,0.07,0.014,0.016,0.0071,0.019,0.007,0.0007,
1722672000,03.08.2024 11:00,1.4,0,0.006,0.013,0.0145,0.015,0.007,0.0006,
1722675600,03.08.2024 12:00,1.39,0,0.005,0.011,0.0163,0.013,0.007,0.0006,
1722679200,03.08.2024 13:00,1.39,0.2,0.006,0.014,0.0178,0.015,0.007,0.0005,
1722682800,03.08.2024 14:00,1.38,0.13,0.004,0.012,0.0277,0.014,0.005,0.0008,
1722686400,03.08.2024 15:00,1.37,0.13,0.004,0.013,0.0317,0.017,0.007,0.0007,
1722690000,03.08.2024 16:00,1.37,0.13,0.003,0.01,0.0365,0.017,0.006,0.0006,
1722693600,03.08.2024 17:00,1.36,0.1,0.002,0.008,0.0414,0.011,0.004,0.0007,
1722697200,03.08.2024 18:00,1.36,0.2,0.002,0.011,0.0408,0.014,0.01,0.0006,
1722700800,03.08.2024 19:00,1.35,0.2,0.002,0.014,0.0395,0.017,0.007,0.0002,
1722704400,03.08.2024 20:00,1.37,0.2,0.001,0.021,0.0355,0.02,0.007,0.0005,
1722708000,03.08.2024 21:00,1.38,0.2,0.002,0.035,0.0145,0.024,0.011,0.0005,
1722711600,03.08.2024 22:00,1.4,0.3,0.003,0.048,0.0045,0.032,0.01,0.0005,
1722715200,03.08.2024 23:00,1.42,0.33,0.008,0.049,0.0022,0.036,0.013,0.0004,
1722718800,04.08.2024 00:00,1.42,0.43,0.022,0.056,0.0015,0.039,0.017,0.0009,
1722722400,04.08.2024 01:00,1.41,0.4,0.011,0.044,0.0015,0.02,0.01,0.0005,
1722726000,04.08.2024 02:00,1.42,0.5,0.031,0.045,0.0014,0.018,0.01,0.001,
1722729600,04.08.2024 03:00,1.43,0.47,0.021,0.037,0.0014,0.015,0.007,0.0011,
1722733200,04.08.2024 04:00,1.44,0.47,0.024,0.037,0.0017,0.016,0.01,0.001,
1722736800,04.08.2024 05:00,1.44,0.4,0.014,0.032,0.0015,0.014,0.009,0.0006,
1722740400,04.08.2024 06:00,1.43,0.3,0.01,0.026,0.0034,0.015,0.012,0.0007,
1722744000,04.08.2024 07:00,1.42,0.3,0.014,0.031,0.0087,0.02,0.02,0.0008,
1722747600,04.08.2024 08:00,1.41,0.2,0.008,0.023,0.018,0.019,0.016,0.0007,
1722751200,04.08.2024 09:00,1.4,0.2,0.008,0.021,0.0237,0.009,0.002,0.0009,
1722754800,04.08.2024 10:00,1.39,0.2,0.007,0.02,0.0267,0.011,0.007,0.0006,
1722758400,04.08.2024 11:00,1.37,0.2,0.003,0.009,0.0392,0.009,0.002,0.0005,
1722762000,04.08.2024 12:00,1.36,0.2,0.002,0.008,0.0463,0.005,0.001,0.0004,
1722765600,04.08.2024 13:00,1.35,0.1,0.003,0.013,0.0449,0.01,0.007,0.0004,
1722769200,04.08.2024 14:00,1.35,0.1,0.002,0.014,0.0423,0.012,0.006,0.0003,
1722772800,04.08.2024 15:00,1.35,0.1,0.003,0.015,0.0416,0.014,0.006,0.0007,
1722776400,04.08.2024 16:00,1.35,0.1,0.002,0.011,0.0457,0.013,0.003,0.0005,
1722780000,04.08.2024 17:00,1.35,0.1,0.002,0.01,0.0482,0.012,0.01,0.0003,
1722783600,04.08.2024 18:00,1.35,0.17,0.002,0.016,0.0412,0.014,0.006,0.0004,
1722787200,04.08.2024 19:00,1.37,0.17,0.002,0.019,0.0396,0.014,0.01,0.0003,
1722790800,04.08.2024 20:00,1.36,0.2,0.001,0.026,0.0364,0.014,0.004,0.0004,
1722794400,04.08.2024 21:00,1.37,0.2,0.001,0.028,0.0255,0.016,0.008,0.0003,
1722798000,04.08.2024 22:00,1.38,0.23,0.002,0.052,0.0133,0.022,0.005,0.0005,
1722801600,04.08.2024 23:00,1.39,0.3,0.003,0.059,0.009,0.022,0.008,0.0005,
1722805200,05.08.2024 00:00,1.4,0.3,0.007,0.063,0.0033,0.022,0.01,0.0004,
1722808800,05.08.2024 01:00,1.4,0.23,0.01,0.062,0.0024,0.027,0.012,0.0005,
1722812400,05.08.2024 02:00,1.4,0.2,0.008,0.052,0.0027,0.021,0.01,0.0007,
1722816000,05.08.2024 03:00,1.4,0.13,0.003,0.04,0.0063,0.017,0.008,0.0005,
1722819600,05.08.2024 04:00,1.41,0.1,0.006,0.043,0.0024,0.018,0.008,0.0005,
1722823200,05.08.2024 05:00,1.42,0.1,0.005,0.037,0.0029,0.016,0.007,0.0005,
1722826800,05.08.2024 06:00,1.43,0.1,0.006,0.028,0.006,0.016,0.009,0.0006,
1722830400,05.08.2024 07:00,1.43,0.1,0.011,0.024,0.0097,0.021,0.012,0.0006,
