timestamp,datetime,CH4 (mg/m3),CO (mg/m3),NO (mg/m3),NO2 (mg/m3),OZ (mg/m3),PM10 (mg/m3),PM2.5 (mg/m3),SO2 (mg/m3),H2S (mg/m3)
1718758800,19.06.2024 04:00,1.4,0.2,0.0,0.006,0.0268,0.013,0.008,0.0007,
1718762400,19.06.2024 05:00,1.41,0.2,0.0,0.006,0.0231,0.018,0.009,0.0007,
1718766000,19.06.2024 06:00,1.4,0.2,0.0,0.005,0.0233,0.013,0.009,0.0006,
1718769600,19.06.2024 07:00,1.4,0.2,0.002,0.006,0.0245,0.013,0.008,0.0006,
1718773200,19.06.2024 08:00,1.4,0.2,0.003,0.008,0.032,0.014,0.009,0.0008,
1718776800,19.06.2024 09:00,1.38,0.2,0.001,0.007,0.0422,0.013,0.01,0.0007,
1718780400,19.06.2024 10:00,1.37,0.2,0.001,0.006,0.051,0.009,0.008,0.0006,
1718784000,19.06.2024 11:00,1.36,0.2,0.001,0.007,0.0584,0.009,0.008,0.0007,
1718787600,19.06.2024 12:00,1.35,0.2,0.001,0.008,0.0607,0.015,0.01,0.0009,
1718791200,19.06.2024 13:00,1.35,0.2,0.001,0.007,0.0592,0.013,0.008,0.0007,
1718794800,19.06.2024 14:00,1.34,0.2,0.001,0.009,0.0581,0.017,0.007,0.0008,
1718798400,19.06.2024 15:00,1.34,0.07,0.001,0.009,0.0622,0.019,0.009,0.0005,
1718802000,19.06.2024 16:00,1.34,0.0,0.001,0.01,0.0679,0.016,0.008,0.0007,
1718805600,19.06.2024 17:00,1.34,0.0,0.002,0.011,0.06,0.015,0.007,0.0007,
1718809200,19.06.2024 18:00,1.33,0.0,0.001,0.012,0.0584,0.012,0.006,0.0004,
1718812800,19.06.2024 19:00,1.34,0.0,0.0,0.011,0.0586,0.019,0.007,0.0004,
1718816400,19.06.2024 20:00,1.35,0.0,0.0,0.016,0.0572,0.014,0.006,0.0004,
1718820000,19.06.2024 21:00,1.36,0.0,0.0,0.02,0.0518,0.021,0.006,0.0007,
1718823600,19.06.2024 22:00,1.42,0.0,0.0,0.029,0.0357,0.022,0.008,0.0008,
1718827200,19.06.2024 23:00,1.41,0.0,0.0,0.024,0.0348,0.023,0.01,0.0006,
1718830800,20.06.2024 00:00,1.38,0.0,0.0,0.02,0.0428,0.017,0.008,0.0004,
1718834400,20.06.2024 01:00,1.38,0.0,0.0,0.012,0.0558,0.013,0.006,0.0005,
1718838000,20.06.2024 02:00,1.38,0.0,0.0,0.009,0.0613,0.017,0.006,0.0004,
1718841600,20.06.2024 03:00,1.37,0.07,0.0,0.006,0.0652,0.016,0.007,0.0006,
1718845200,20.06.2024 04:00,1.37,0.1,0.0,0.005,0.0681,0.01,0.005,0.0007,
1718848800,20.06.2024 05:00,1.45,0.1,0.0,0.006,0.0662,0.017,0.008,0.0005,
1718852400,20.06.2024 06:00,1.45,0.1,0.0,0.009,0.0567,0.013,0.007,0.0006,
1718856000,20.06.2024 07:00,1.4,0.1,0.001,0.01,0.0462,0.021,0.01,0.0007,
1718859600,20.06.2024 08:00,1.44,0.13,0.001,0.012,0.039,0.024,0.012,0.0005,
1718863200,20.06.2024 09:00,1.45,0.17,0.001,0.012,0.0415,0.025,0.012,0.0005,
1718866800,20.06.2024 10:00,1.42,0.17,0.003,0.015,0.0416,0.024,0.01,0.0004,
1718870400,20.06.2024 11:00,1.4,0.2,0.006,0.026,0.0388,0.024,0.011,0.0006,
1718874000,20.06.2024 12:00,1.41,0.2,0.004,0.033,0.0529,0.018,0.013,0.0004,
1718877600,20.06.2024 13:00,1.39,0.2,0.001,0.031,0.0649,0.021,0.009,0.0006,
1718881200,20.06.2024 14:00,1.37,0.17,0.0,0.025,0.0655,0.015,0.007,0.0004,
1718884800,20.06.2024 15:00,1.39,0.17,0.001,0.025,0.0363,0.005,0.002,0.0005,
1718888400,20.06.2024 16:00,1.37,0.1,0.001,0.023,0.0478,0.0,0.0,0.0004,
1718892000,20.06.2024 17:00,1.37,0.1,0.001,0.028,0.053,0.001,0.003,0.0006,
1718895600,20.06.2024 18:00,1.38,0.1,0.0,0.027,0.0481,0.001,0.003,0.0005,
1718899200,20.06.2024 19:00,1.38,0.1,0.001,0.027,0.0422,0.007,0.005,0.0005,
1718902800,20.06.2024 20:00,1.37,0.1,0.004,0.021,0.034,0.012,0.007,0.0005,
1718906400,20.06.2024 21:00,1.38,0.1,0.0,0.025,0.0294,0.014,0.008,0.0007,
1718910000,20.06.2024 22:00,1.38,0.2,0.001,0.033,0.0184,0.018,0.008,0.0011,
1718913600,20.06.2024 23:00,1.38,0.1,0.0,0.024,0.023,0.014,0.007,0.0008,
1718917200,21.06.2024 00:00,1.38,0.1,0.0,0.018,0.0257,0.012,0.006,0.0008,
1718920800,21.06.2024 01:00,1.38,0.1,0.0,0.016,0.026,0.012,0.006,0.0009,
1718924400,21.06.2024 02:00,1.38,0.1,0.0,0.008,0.0332,0.006,0.005,0.0007,
1718928000,21.06.2024 03:00,1.38,0.03,0.0,0.008,0.0409,0.006,0.005,0.0007,
1718931600,21.06.2024 04:00,1.37,0.0,0.0,0.008,0.04,0.009,0.005,0.0005,
1718935200,21.06.2024 05:00,1.38,0.0,0.0,0.007,0.0363,0.01,0.005,0.0006,
1718938800,21.06.2024 06:00,1.38,0.0,0.001,0.008,0.0356,0.011,0.005,0.0008,
1718942400,21.06.2024 07:00,1.37,0.0,0.001,0.008,0.0346,0.013,0.006,0.0008,
1718946000,21.06.2024 08:00,1.38,0.0,0.003,0.012,0.0352,0.017,0.007,0.0009,
1718949600,21.06.2024 09:00,1.38,0.0,0.004,0.014,0.04,0.012,0.006,0.001,
1718953200,21.06.2024 10:00,1.37,0.0,0.002,0.011,0.0457,0.012,0.005,0.001,
1718956800,21.06.2024 11:00,1.37,0.0,0.002,0.007,0.0512,0.014,0.005,0.0009,
1718960400,21.06.2024 12:00,1.36,0.0,0.001,0.008,0.0557,0.011,0.005,0.0009,
1718964000,21.06.2024 13:00,1.35,0.0,0.002,0.011,0.0546,0.015,0.006,0.0007,
1718967600,21.06.2024 14:00,1.35,0.0,0.001,0.01,0.0575,0.017,0.006,0.0009,
1718971200,21.06.2024 15:00,1.35,0.07,0.001,0.01,0.0564,0.017,0.006,0.001,
1718974800,21.06.2024 16:00,1.35,0.07,0.001,0.009,0.0613,0.01,0.005,0.0007,
1718978400,21.06.2024 17:00,1.34,0.1,0.002,0.014,0.0556,0.016,0.007,0.0006,
1718982000,21.06.2024 18:00,1.35,0.1,0.005,0.021,0.0511,0.016,0.006,0.001,
1718985600,21.06.2024 19:00,1.35,0.1,0.003,0.028,0.0538,0.015,0.006,0.0009,
1718989200,21.06.2024 20:00,1.35,0.07,0.0,0.016,0.0587,0.012,0.006,0.0008,
1718992800,21.06.2024 21:00,1.36,0.1,0.0,0.034,0.0472,0.019,0.007,0.0006,
1718996400,21.06.2024 22:00,1.36,0.17,0.0,0.058,0.0309,0.022,0.009,0.0008,
1719000000,21.06.2024 23:00,1.37,0.2,0.001,0.065,0.0232,0.027,0.011,0.0009,
1719003600,22.06.2024 00:00,1.38,0.2,0.001,0.061,0.0169,0.026,0.011,0.0006,
1719007200,22.06.2024 01:00,1.38,0.2,0.003,0.071,0.0067,0.023,0.01,0.0007,
1719010800,22.06.2024 02:00,1.39,0.2,0.002,0.073,0.0087,0.021,0.011,0.0009,
1719014400,22.06.2024 03:00,1.39,0.13,0.002,0.06,0.0133,0.022,0.011,0.001,
1719018000,22.06.2024 04:00,1.39,0.1,0.002,0.053,0.0135,0.021,0.011,0.0007,
1719021600,22.06.2024 05:00,1.4,0.1,0.003,0.044,0.017,0.02,0.011,0.0012,
1719025200,22.06.2024 06:00,1.41,0.0,0.003,0.027,0.0262,0.017,0.01,0.001,
1719028800,22.06.2024 07:00,1.41,0.0,0.003,0.017,0.0341,0.016,0.009,0.0008,
1719032400,22.06.2024 08:00,1.4,0.0,0.003,0.016,0.0382,0.021,0.009,0.0011,
1719036000,22.06.2024 09:00,1.39,0.0,0.003,0.013,0.0446,0.01,0.007,0.0011,
1719039600,22.06.2024 10:00,1.38,0.0,0.003,0.013,0.0543,0.008,0.006,0.001,
1719043200,22.06.2024 11:00,1.38,0.0,0.001,0.01,0.0592,0.01,0.006,0.0012,
1719046800,22.06.2024 12:00,1.37,0.03,0.004,0.018,0.0639,0.006,0.005,0.0013,
1719050400,22.06.2024 13:00,1.36,0.0,0.001,0.008,0.0642,0.013,0.007,0.001,
1719054000,22.06.2024 14:00,1.35,0.0,0.001,0.009,0.0594,0.007,0.006,0.0008,
1719057600,22.06.2024 15:00,1.35,0.03,0.001,0.008,0.0606,0.008,0.005,0.001,
1719061200,22.06.2024 16:00,1.35,0.0,0.0,0.008,0.0587,0.009,0.005,0.0009,
1719064800,22.06.2024 17:00,1.35,0.0,0.001,0.01,0.0572,0.016,0.006,0.0008,
1719068400,22.06.2024 18:00,1.36,0.0,0.001,0.01,0.059,0.013,0.007,0.0009,
1719072000,22.06.2024 19:00,1.36,0.0,0.001,0.01,0.0584,0.009,0.005,0.0009,
1719075600,22.06.2024 20:00,1.36,0.0,0.001,0.015,0.0576,0.01,0.005,0.0009,
1719079200,22.06.2024 21:00,1.36,0.07,0.0,0.026,0.0477,0.016,0.007,0.001,
1719082800,22.06.2024 22:00,1.38,0.1,0.0,0.03,0.0337,0.026,0.01,0.0005,
1719086400,22.06.2024 23:00,1.38,0.1,0.0,0.044,0.023,0.019,0.009,0.0007,
1719090000,23.06.2024 00:00,1.38,0.17,0.013,0.064,0.0083,0.024,0.011,0.0009,
1719093600,23.06.2024 01:00,1.39,0.23,0.056,0.081,0.0022,0.055,0.017,0.0016,
1719097200,23.06.2024 02:00,1.42,0.3,0.053,0.083,0.0023,0.04,0.015,0.0016,
1719100800,23.06.2024 03:00,1.44,0.47,0.041,0.083,0.0022,0.025,0.013,0.0015,
1719104400,23.06.2024 04:00,1.45,0.57,0.066,0.081,0.0026,0.033,0.016,0.0022,
1719108000,23.06.2024 05:00,1.49,0.43,0.043,0.086,0.0038,0.023,0.013,0.0018,
1719111600,23.06.2024 06:00,1.53,0.33,0.027,0.066,0.0097,0.029,0.015,0.0018,
1719115200,23.06.2024 07:00,1.51,0.23,0.017,0.058,0.0225,0.024,0.013,0.0016,
1719118800,23.06.2024 08:00,1.53,0.37,0.041,0.077,0.0143,0.037,0.018,0.002,
1719122400,23.06.2024 09:00,1.44,0.27,0.016,0.057,0.031,0.027,0.014,0.0017,
1719126000,23.06.2024 10:00,1.4,0.1,0.004,0.024,0.0503,0.009,0.008,0.0014,
1719129600,23.06.2024 11:00,1.39,0.1,0.002,0.02,0.0545,0.013,0.007,0.0013,
1719133200,23.06.2024 12:00,1.39,0.1,0.001,0.015,0.0598,0.015,0.007,0.0012,
1719136800,23.06.2024 13:00,1.38,0.0,0.001,0.008,0.0686,0.008,0.005,0.001,
1719140400,23.06.2024 14:00,1.38,0.07,0.0,0.007,0.0706,0.012,0.006,0.001,
1719144000,23.06.2024 15:00,1.38,0.1,0.001,0.011,0.0681,0.006,0.006,0.0012,
1719147600,23.06.2024 16:00,1.38,0.03,0.0,0.011,0.0704,0.015,0.007,0.001,
1719151200,23.06.2024 17:00,1.4,0.07,0.0,0.009,0.0736,0.013,0.007,0.0011,
1719154800,23.06.2024 18:00,1.4,0.1,0.0,0.016,0.0671,0.019,0.009,0.0012,
1719158400,23.06.2024 19:00,1.39,0.1,0.0,0.018,0.0651,0.017,0.009,0.001,
1719162000,23.06.2024 20:00,1.38,0.1,0.001,0.028,0.0539,0.015,0.008,0.0011,
1719165600,23.06.2024 21:00,1.38,0.1,0.0,0.021,0.046,0.018,0.009,0.001,
1719169200,23.06.2024 22:00,1.38,0.1,0.0,0.022,0.0414,0.009,0.006,0.0011,
1719172800,23.06.2024 23:00,1.38,0.1,0.0,0.033,0.0317,0.011,0.005,0.0018,
1719176400,24.06.2024 00:00,1.38,0.1,0.0,0.034,0.0272,0.014,0.007,0.0059,
1719180000,24.06.2024 01:00,1.4,0.17,0.001,0.054,0.0113,0.019,0.009,0.0031,
1719183600,24.06.2024 02:00,1.4,0.13,0.0,0.049,0.0211,0.013,0.008,0.0019,
1719187200,24.06.2024 03:00,1.4,0.27,0.0,0.04,0.0206,0.02,0.01,0.0016,
1719190800,24.06.2024 04:00,1.41,0.3,0.0,0.032,0.021,0.016,0.01,0.0016,
1719194400,24.06.2024 05:00,1.41,0.3,0.001,0.039,0.0191,0.018,0.011,0.0014,
1719198000,24.06.2024 06:00,1.42,0.3,0.003,0.032,0.0223,0.018,0.01,0.0012,
1719201600,24.06.2024 07:00,1.43,0.3,0.005,0.032,0.0335,0.01,0.008,0.0016,
1719205200,24.06.2024 08:00,1.41,,0.005,0.025,0.0416,0.014,0.007,0.0019,
1719205200,24.06.2024 08:00,1.41,0.3,0.005,0.025,0.0416,0.014,0.007,0.0019,
1719208800,24.06.2024 09:00,1.4,0.3,0.007,0.029,0.0389,0.011,0.008,0.0022,
1719212400,24.06.2024 10:00,1.4,0.3,0.007,0.027,0.0402,0.015,0.007,0.002,
1719216000,24.06.2024 11:00,1.41,0.3,0.006,0.025,0.0411,0.019,0.008,0.0018,
1719219600,24.06.2024 12:00,1.39,0.3,0.003,0.021,0.0452,0.012,0.007,0.0017,
1719223200,24.06.2024 13:00,1.39,0.3,0.003,0.026,0.0426,0.021,0.008,0.0016,
1719226800,24.06.2024 14:00,1.39,0.3,0.004,0.031,0.041,0.017,0.008,0.0015,
1719230400,24.06.2024 15:00,1.39,0.13,0.003,0.026,0.0469,0.015,0.007,0.0016,
1719234000,24.06.2024 16:00,1.38,0.1,0.003,0.032,0.0413,0.022,0.009,0.0013,
1719237600,24.06.2024 17:00,1.39,0.07,0.002,0.024,0.045,0.015,0.006,0.0012,
1719241200,24.06.2024 18:00,1.38,0.07,0.002,0.022,0.0428,0.012,0.006,0.0011,
1719244800,24.06.2024 19:00,1.38,0.27,0.004,0.032,0.0396,0.016,0.007,0.0012,
1719248400,24.06.2024 20:00,1.38,1.27,0.002,0.029,0.0407,0.028,0.01,0.0013,
1719252000,24.06.2024 21:00,1.38,0.07,0.002,0.033,0.0358,0.02,0.009,0.0014,
1719255600,24.06.2024 22:00,1.38,0.03,0.0,0.021,0.0368,0.012,0.007,0.0012,
1719259200,24.06.2024 23:00,1.38,0.0,0.0,0.018,0.0341,0.012,0.006,0.0011,
1719262800,25.06.2024 00:00,1.39,0.0,0.0,0.015,0.0411,0.0,0.003,0.0011,
1719266400,25.06.2024 01:00,1.38,,0.001,0.023,0.0324,0.012,0.006,0.0008,
1719270000,25.06.2024 02:00,1.4,,0.0,0.023,0.0312,0.011,0.006,0.0017,
1719273600,25.06.2024 03:00,1.41,,0.001,0.017,0.0287,0.019,0.006,0.0011,
1719277200,25.06.2024 04:00,1.43,,0.001,0.016,0.0235,0.016,0.008,0.0013,
1719280800,25.06.2024 05:00,1.42,,0.002,0.02,0.0135,0.01,0.008,0.001,
1719284400,25.06.2024 06:00,1.46,,0.008,0.035,0.0131,0.02,0.011,0.0014,
1719288000,25.06.2024 07:00,1.44,,0.009,0.034,0.0217,0.017,0.008,0.0018,
1719291600,25.06.2024 08:00,1.43,,0.012,0.032,0.0233,0.021,0.008,0.002,
1719295200,25.06.2024 09:00,1.42,,0.009,0.03,0.0296,0.018,0.008,0.0018,
1719298800,25.06.2024 10:00,1.44,,0.006,0.024,0.0343,0.023,0.009,0.0017,
1719302400,25.06.2024 11:00,1.43,,0.005,0.019,0.0427,0.018,0.008,0.0017,
1719306000,25.06.2024 12:00,1.4,,0.003,0.015,0.049,0.017,0.007,0.0018,
1719309600,25.06.2024 13:00,1.39,,0.002,0.014,0.0516,0.021,0.008,0.0015,
1719313200,25.06.2024 14:00,1.37,,0.003,0.015,0.0497,0.016,0.01,0.0008,
1719316800,25.06.2024 15:00,1.37,,0.002,0.011,0.0524,0.019,0.007,0.0006,
1719320400,25.06.2024 16:00,1.36,,0.002,0.018,0.0448,0.038,0.009,0.0006,
1719324000,25.06.2024 17:00,1.38,,0.004,0.03,0.0381,0.024,0.009,0.0007,
1719327600,25.06.2024 18:00,1.38,,0.005,0.034,0.0369,0.009,0.006,0.0007,
1719331200,25.06.2024 19:00,1.4,,0.002,0.02,0.0454,0.007,0.004,0.0006,
1719334800,25.06.2024 20:00,1.39,,0.001,0.019,0.0498,0.012,0.006,0.0004,
1719338400,25.06.2024 21:00,1.38,,0.001,0.032,0.0435,0.015,0.007,0.0004,
1719342000,25.06.2024 22:00,1.38,,0.0,0.046,0.0344,0.019,0.008,0.0003,
1719345600,25.06.2024 23:00,1.39,,0.001,0.067,0.0216,0.027,0.011,0.0004,
1719349200,26.06.2024 00:00,1.41,,0.0,0.066,0.0213,0.026,0.011,0.0007,
1719352800,26.06.2024 01:00,1.43,,0.001,0.071,0.0171,0.026,0.013,0.0006,
1719356400,26.06.2024 02:00,1.42,,0.0,0.056,0.0244,0.024,0.012,0.0006,
1719360000,26.06.2024 03:00,1.42,,0.0,0.042,0.0296,0.023,0.012,0.0006,
1719363600,26.06.2024 04:00,1.44,,0.0,0.034,0.0311,0.022,0.012,0.0008,
1719367200,26.06.2024 05:00,1.46,,0.0,0.031,0.0332,0.015,0.01,0.0004,
1719370800,26.06.2024 06:00,1.45,,0.0,0.021,0.0383,0.009,0.007,0.0005,
1719374400,26.06.2024 07:00,1.46,,0.002,0.025,0.0332,0.021,0.009,0.0005,
1719378000,26.06.2024 08:00,1.45,,0.004,0.024,0.0332,0.017,0.008,0.0008,
1719381600,26.06.2024 09:00,1.44,,0.006,0.019,0.0362,0.018,0.008,0.0008,
1719385200,26.06.2024 10:00,1.42,,0.004,0.02,0.0399,0.022,0.009,0.0014,
1719388800,26.06.2024 11:00,1.39,,0.003,0.016,0.0458,0.018,0.008,0.0014,
1719392400,26.06.2024 12:00,1.38,,0.002,0.012,0.0513,0.003,0.003,0.0009,
1719396000,26.06.2024 13:00,1.37,,0.002,0.014,0.0533,0.019,0.006,0.0006,
1719399600,26.06.2024 14:00,1.38,,0.004,0.018,0.0469,0.04,0.012,0.0007,
1719403200,26.06.2024 15:00,1.38,,0.002,0.012,0.0514,0.007,0.005,0.0005,
1719406800,26.06.2024 16:00,1.37,,0.002,0.011,0.0509,0.018,0.008,0.0006,
1719410400,26.06.2024 17:00,1.37,,0.003,0.016,0.0454,0.027,0.011,0.0005,
1719414000,26.06.2024 18:00,1.37,,0.004,0.029,0.0386,0.037,0.011,0.0003,
1719417600,26.06.2024 19:00,1.39,,0.007,0.051,0.024,0.024,0.011,0.0009,
1719421200,26.06.2024 20:00,1.42,,0.004,0.048,0.0251,0.022,0.009,0.0004,
1719424800,26.06.2024 21:00,1.38,,0.016,0.06,0.0091,0.021,0.011,0.0008,
1719428400,26.06.2024 22:00,1.41,,0.065,0.074,0.0022,0.017,0.01,0.0014,
1719432000,26.06.2024 23:00,1.43,,0.073,0.084,0.0018,0.03,0.014,0.0016,
1719435600,27.06.2024 00:00,1.44,,0.067,0.076,0.0017,0.024,0.012,0.0016,
1719439200,27.06.2024 01:00,1.44,,0.062,0.07,0.0019,0.024,0.013,0.0015,
1719442800,27.06.2024 02:00,1.44,,0.044,0.067,0.0019,0.024,0.012,0.0014,
1719446400,27.06.2024 03:00,1.46,,0.027,0.062,0.0019,0.022,0.012,0.0011,
1719450000,27.06.2024 04:00,1.47,,0.025,0.062,0.0018,0.019,0.012,0.001,
1719453600,27.06.2024 05:00,1.48,,0.034,0.056,0.0026,0.021,0.013,0.0014,
1719457200,27.06.2024 06:00,1.53,,0.03,0.053,0.005,0.024,0.013,0.0012,
1719460800,27.06.2024 07:00,1.55,,0.024,0.046,0.0096,0.024,0.012,0.001,
1719464400,27.06.2024 08:00,1.54,,0.018,0.04,0.0161,0.03,0.011,0.001,
1719468000,27.06.2024 09:00,1.54,,0.021,0.046,0.0188,0.018,0.01,0.0012,
1719471600,27.06.2024 10:00,1.46,,0.008,0.029,0.0349,0.01,0.006,0.0011,
1719475200,27.06.2024 11:00,1.39,,0.003,0.016,0.0486,0.01,0.006,0.0011,
1719478800,27.06.2024 12:00,1.39,,0.002,0.013,0.0553,0.014,0.009,0.0014,
1719482400,27.06.2024 13:00,1.38,,0.003,0.018,0.0523,0.015,0.009,0.0014,
1719486000,27.06.2024 14:00,1.37,,0.002,0.015,0.0524,0.019,0.008,0.001,
1719489600,27.06.2024 15:00,1.37,,0.002,0.013,0.0533,0.013,0.008,0.0008,
1719493200,27.06.2024 16:00,1.37,,0.003,0.018,0.0505,0.019,0.009,0.0009,
1719496800,27.06.2024 17:00,1.37,,0.002,0.018,0.0515,0.014,0.008,0.0006,
1719500400,27.06.2024 18:00,1.36,,0.002,0.02,0.0499,0.016,0.008,0.0006,
1719504000,27.06.2024 19:00,1.37,,0.002,0.027,0.0479,0.015,0.007,0.0008,
1719507600,27.06.2024 20:00,1.37,,0.001,0.021,0.0515,0.021,0.009,0.0007,
1719511200,27.06.2024 21:00,1.38,,0.0,0.026,0.0452,0.014,0.009,0.0007,
1719514800,27.06.2024 22:00,1.38,,0.0,0.033,0.0333,0.018,0.008,0.0004,
1719518400,27.06.2024 23:00,1.39,,0.0,0.052,0.0188,0.017,0.009,0.0005,
1719522000,28.06.2024 00:00,1.4,,0.0,0.072,0.0099,0.017,0.009,0.0005,
1719525600,28.06.2024 01:00,1.39,,0.0,0.067,0.0125,0.016,0.01,0.0008,
1719529200,28.06.2024 02:00,1.4,,0.0,0.065,0.0095,0.018,0.01,0.0007,
1719532800,28.06.2024 03:00,1.43,,0.023,0.087,0.0024,0.043,0.018,0.001,
1719536400,28.06.2024 04:00,1.47,,0.039,0.08,0.0023,0.043,0.018,0.0012,
1719540000,28.06.2024 05:00,1.48,,0.041,0.069,0.0029,0.03,0.015,0.0014,
1719543600,28.06.2024 06:00,1.5,,0.042,0.065,0.0043,0.034,0.015,0.0013,
1719547200,28.06.2024 07:00,1.48,,0.027,0.067,0.0122,0.025,0.013,0.0012,
1719550800,28.06.2024 08:00,1.5,,0.023,0.07,0.0198,0.031,0.014,0.0017,
1719554400,28.06.2024 09:00,1.45,,0.016,0.065,0.0341,0.024,0.012,0.0022,
1719558000,28.06.2024 10:00,1.42,,0.011,0.055,0.0419,0.016,0.009,0.0025,
1719561600,28.06.2024 11:00,1.39,,0.005,0.036,0.0555,0.012,0.009,0.0044,
1719565200,28.06.2024 12:00,1.38,,0.004,0.032,0.0677,0.009,0.008,0.0037,
1719568800,28.06.2024 13:00,1.38,,0.004,0.036,0.0718,0.021,0.01,0.003,
1719572400,28.06.2024 14:00,1.38,,0.005,0.046,0.0759,0.019,0.01,0.0027,
1719576000,28.06.2024 15:00,1.38,,0.003,0.049,0.0905,0.027,0.012,0.0025,
1719579600,28.06.2024 16:00,1.38,,0.002,0.047,0.1011,0.034,0.013,0.0019,
1719583200,28.06.2024 17:00,1.36,,0.002,0.044,0.096,0.032,0.012,0.0019,
1719586800,28.06.2024 18:00,1.36,,0.003,0.064,0.0689,0.027,0.011,0.002,
1719590400,28.06.2024 19:00,1.36,,0.001,0.049,0.0865,0.025,0.01,0.0017,
1719594000,28.06.2024 20:00,1.37,,0.0,0.041,0.098,0.03,0.011,0.0012,
1719597600,28.06.2024 21:00,1.38,,0.0,0.061,0.0808,0.041,0.015,0.001,
1719601200,28.06.2024 22:00,1.38,,0.0,0.067,0.0563,0.041,0.016,0.0009,
1719604800,28.06.2024 23:00,1.4,,0.0,0.085,0.0377,0.037,0.015,0.0007,
1719608400,29.06.2024 00:00,1.42,,0.0,0.114,0.012,0.04,0.016,0.0008,
1719612000,29.06.2024 01:00,1.42,,0.037,0.132,0.0029,0.043,0.018,0.0014,
1719615600,29.06.2024 02:00,1.43,,0.041,0.13,0.0025,0.039,0.018,0.0016,
1719619200,29.06.2024 03:00,1.43,,0.03,0.118,0.005,0.049,0.022,0.0013,
1719622800,29.06.2024 04:00,1.43,,0.001,0.079,0.0171,0.029,0.016,0.0006,
1719626400,29.06.2024 05:00,1.42,,0.001,0.055,0.0289,0.022,0.012,0.0008,
1719630000,29.06.2024 06:00,1.42,,0.002,0.044,0.0357,0.023,0.013,0.0009,
1719633600,29.06.2024 07:00,1.43,,0.003,0.043,0.0414,0.03,0.018,0.0014,
1719637200,29.06.2024 08:00,1.42,,0.004,0.039,0.0438,0.035,0.021,0.002,
1719640800,29.06.2024 09:00,1.43,,0.006,0.036,0.0426,0.021,0.011,0.0013,
1719644400,29.06.2024 10:00,1.42,,0.007,0.041,0.0451,0.04,0.015,0.0013,
1719648000,29.06.2024 11:00,1.39,,0.003,0.024,0.0602,0.027,0.012,0.001,
1719651600,29.06.2024 12:00,1.37,,0.001,0.013,0.0637,0.02,0.01,0.0008,
1719655200,29.06.2024 13:00,1.35,,0.004,0.009,0.0642,0.017,0.01,0.0006,
1719658800,29.06.2024 14:00,1.36,,0.002,0.025,0.0583,0.029,0.014,0.0005,
1719662400,29.06.2024 15:00,1.35,,0.0,0.012,0.0717,0.013,0.009,0.0004,
1719666000,29.06.2024 16:00,1.35,,0.0,0.017,0.0698,0.027,0.011,0.0007,
1719669600,29.06.2024 17:00,1.35,,0.001,0.012,0.0735,0.016,0.01,0.0006,
1719673200,29.06.2024 18:00,1.35,,0.001,0.012,0.0709,0.018,0.011,0.0008,
1719676800,29.06.2024 19:00,1.36,,0.001,0.027,0.0594,0.024,0.012,0.0006,
1719680400,29.06.2024 20:00,1.36,,0.001,0.024,0.0496,0.04,0.015,0.0007,
1719684000,29.06.2024 21:00,1.38,,0.0,0.035,0.0375,0.029,0.013,0.0004,
1719687600,29.06.2024 22:00,1.39,,0.0,0.041,0.0262,0.036,0.015,0.0006,
1719691200,29.06.2024 23:00,1.4,,0.006,0.069,0.0064,0.034,0.016,0.0007,
1719694800,30.06.2024 00:00,1.43,,0.015,0.076,0.0025,0.032,0.015,0.0008,
1719698400,30.06.2024 01:00,1.44,,0.036,0.075,0.0021,0.04,0.019,0.0011,
1719702000,30.06.2024 02:00,1.49,,0.059,0.077,0.0025,0.049,0.022,0.0014,
1719705600,30.06.2024 03:00,1.58,,0.049,0.072,0.0025,0.043,0.022,0.0015,
1719709200,30.06.2024 04:00,1.54,,0.044,0.07,0.0025,0.041,0.022,0.0014,
1719712800,30.06.2024 05:00,1.47,,0.013,0.063,0.0064,0.031,0.018,0.0007,
1719716400,30.06.2024 06:00,1.44,,0.004,0.044,0.0166,0.029,0.017,0.0008,
1719720000,30.06.2024 07:00,1.44,,0.005,0.037,0.0252,0.028,0.016,0.0006,
1719723600,30.06.2024 08:00,1.46,,0.009,0.041,0.0279,0.039,0.019,0.0007,
1719727200,30.06.2024 09:00,1.43,,0.006,0.036,0.0388,0.037,0.02,0.0006,
1719730800,30.06.2024 10:00,1.4,,0.002,0.026,0.0552,0.022,0.015,0.0006,
1719734400,30.06.2024 11:00,1.39,,0.002,0.019,0.064,0.028,0.016,0.0005,
1719738000,30.06.2024 12:00,1.37,,0.002,0.02,0.0688,0.011,0.011,0.0005,
1719741600,30.06.2024 13:00,1.36,,0.0,0.01,0.071,0.018,0.011,0.0003,
1719745200,30.06.2024 14:00,1.36,,0.0,0.012,0.0751,0.024,0.013,0.0004,
1719748800,30.06.2024 15:00,1.36,,0.001,0.014,0.0831,0.018,0.011,0.0004,
1719752400,30.06.2024 16:00,1.36,,0.0,0.009,0.0801,0.0,0.006,0.0005,
1719752400,30.06.2024 16:00,1.36,,0.0,0.009,0.0801,0.009,0.006,0.0005,
1719756000,30.06.2024 17:00,1.35,,0.0,0.008,0.085,0.011,0.007,0.0003,
1719759600,30.06.2024 18:00,1.34,,0.0,0.01,0.091,0.021,0.009,0.0002,
